Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
24,2,Pain,Pain at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,48.99,22.16,,316,48.93,21.49,,228,,,7.065846,0.06,-3.648183,3.768183,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; Modified von Korff - pain subscale only; IPD data provided by the authors."
24,2,Pain,Pain at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Wilkey 2008,2008,,,42.8,22.5,,18,70.0,24.1,,12,,,1.430959,-27.2,-44.345578,-10.054422,"SMT ('chiropractic management' provided by chiropractors) vs. outpatient hospital pain clinic;NRS, pain intensity."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,29.0,19.0,,50,26.0,21.0,,93,,,5.357481,3.0,-3.778738,9.778738,"SMT (provided by chiropractors) vs supervised exercise therapy; NRS, average pain over 1 week."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,29.0,19.0,,50,32.0,22.0,,91,,,5.276633,-3.0,-9.940233,3.940233,"SMT (provided by chiropractors) vs home exercise and advice; NRS, average pain over 1 week."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,27.0,20.0,,56,35.0,22.0,,40,,,4.489166,-8.0,-16.597712,0.597712,"HVLA-SMT + strength exercises (provided by chiropractors) vs. NSAID + strength exercises; NRS, average pain over 1 week."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Castro-Sanchez 2021,2021,,,3.7,2.5,,32,3.2,2.2,,32,,,7.748442,0.5,-0.653822,1.653822,Sacral manipulative therapy vs Myofascial release; NPRS 0-10 converted to 0-100; data extracted from table; data measured at 3-months follow-up
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,8.3,11.7,,35,23.3,23.3,,68,,,5.36705,-15.0,-21.759694,-8.240306,"SMT (provided by PT's) vs back school; data from 3 months after discharge (4-6 weeks);RMPRS 0-6, pain intensity"
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,8.3,11.7,,35,25.0,20.0,,68,,,5.684973,-16.7,-22.833621,-10.566379,"SMT (provided by PT's) vs individualized physiotherapy; data from 3 months after discharge (4-6 weeks); RMPRS 0-6, pain intensity"
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,40.4,27.5,,60,36.3,29.6,,61,,,3.830506,4.1,-6.07813,14.27813,"SMT (provided by chiropractors) vs active exercise therapy + negative on clinical prediticion rule; 2nd Follow up 12 weeks; VAS, pain intensity."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,43.3,24.6,,32,42.0,33.6,,28,,,2.37503,1.3,-13.784244,16.384244,"SMT (provided by chiropractors) vs active exercise therapy + positive on clinical prediticion rule; 2nd Follow up 12 weeks; VAS, pain intensity."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,41.0,26.0,,77,44.0,24.5,,147,,,5.232294,-3.0,-10.029294,4.029294,"SMT (provided by PT's) vs. general and motor exercise therapy (combined); 1st follow-up 8wks; VAS, average pain over 1 week."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,21.5,22.3,,87,23.7,20.7,,76,,,5.445426,-2.2,-8.804236,4.404236,"SMT (flexion-distraction provided by chiropractors) vs. exercise; change scores presented - used SD from baseline; VAS, pain intensity."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,31.4,19.8,,92,37.9,20.4,,85,,,5.78879,-6.5,-12.431055,-0.568945,SMT vs light massage; Follow-up 12 weeks
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.0,15.0,,22,27.5,15.0,,34,,,4.742304,2.5,-5.544195,10.544195,"SMT (provided by bone setters) vs. physiotherapy; mean data estimated from figure (3 mo) - no SD presented in the publication and est. from other studies; VAS, average pain."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.0,15.0,,22,31.0,15.0,,35,,,4.763484,-1.0,-8.998921,6.998921,"SMT (provided by bone setters) vs. exercise; mean data estimated from figure (3 mo) - no SD presented in the publication and est. from other studies; VAS, average pain."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,24.7,24.258703,,16,3.5,3.744961,,16,,,3.184032,21.2,9.172648,33.227352,Manipulation vs exercise therapy; VAS 0-10 converted to 0-100; mean and p values presented from table 2; data measured at 12-weeks follow up
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,14.9,12.3,,169,14.5,13.2,,173,,,7.311387,0.4,-2.303312,3.103312,SMT (provided by chiropractors) vs McKenzie exercise; follow up post treatment (treatment period max. 12 weeks; mean days: SMT 60.5 days; McKenzie 67.5); IPD data provided by the authors; Modified von Korff - pain subscale only.
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,28.5,19.097768,,80,32.5,21.876192,,79,,,5.556012,-4.0,-10.386259,2.386259,SMT + home exercise program vs Supervised exercise and home exercise program; NPRS 0-10 converted to 0-100; data extracted from table 3; data at 12 weeks
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,26.0,14.4,,89,37.0,13.4,,73,,,6.618581,-11.0,-15.289418,-6.710582,SMT (naprapathy provided by naprapaths) vs. standard medical care; IPD data provided by author;Modified von Korff - pain subscale only.
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,40.9,24.87,,275,44.73,24.42,,204,,,6.536471,-3.83,-8.287516,0.627516,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; Modified von Korff - pain subscale only; IPD data provided by the authors."
24,2,Pain,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,23.4,23.9,,57,28.0,20.9,,60,,,4.69194,-4.6,-12.752459,3.552459,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); VAS, average pain; one month post-tx. = 3 months; IPD data provided by authors; VAS, pain intensity."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,33.0,24.0,,46,31.0,21.0,,89,,,4.421515,2.0,-6.19368,10.19368,"SMT (provided by chiropractors) vs home exercise and advice; NRS, average pain over 1 week."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,33.0,24.0,,46,29.0,21.0,,90,,,4.432078,4.0,-4.180764,12.180764,"SMT (provided by chiropractors) vs supervise exercise therapy; NRS, average pain over 1 week."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,13.3,11.7,,35,23.3,16.7,,68,,,7.490486,-10.0,-15.547933,-4.452067,"SMT (provided by PT's) vs Back school; data from 6 months after discharge (4-6 weeks); RMPRS 0-6, pain intensity."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,13.3,11.7,,35,23.3,18.3,,68,,,7.063855,-10.0,-15.826072,-4.173928,"SMT (provided by PT's) vs Individualized physiotherapy; data from 6 months after discharge (4-6 weeks); RMPRS 0-6, pain intensity.;"
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,38.5,27.0,,60,42.1,31.8,,61,,,2.97333,-3.6,-14.10506,6.90506,"SMT (provided by chiropractors) vs Active exercise therapy + negative on clinical prediticion rule; 3rd Follow up 24 weeks; VAS, average pain."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,47.6,25.7,,32,52.5,27.2,,28,,,1.938572,-4.9,-18.345863,8.545863,"SMT (provided by chiropractors) vs Active exercise therapy + negative on clinical prediticion rule; 3rd Follow up 24 weeks; VAS, average pain."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,43.0,26.0,,72,45.6,26.0,,139,,,5.138874,-2.6,-9.999272,4.799272,"SMT (provided by PT's) vs. general and motor exercise therapy (combined); VAS, average pain over 1 week."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,19.7,22.3,,90,26.8,20.7,,74,,,6.0297,-7.1,-13.693131,-0.506869,"SMT (flexion-distraction provided by chiropractors) vs. exercise; change scores presented - used SD from baseline; VAS, pain intensity."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,32.1,20.5,,93,34.9,20.6,,82,,,6.668188,-2.8,-8.902366,3.302366,SMT vs light massage; Follow-up 24 weeks
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,25.0,15.0,,22,30.0,15.0,,35,,,4.584443,-5.0,-12.998921,2.998921,"SMT (provided by bone setters) vs. exercise; mean data estimated from figure (6 mo) - no SD presented in the publication and est. from other studies; VAS, average pain."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,25.0,15.0,,22,26.0,15.0,,34,,,4.545863,-1.0,-9.044195,7.044195,"SMT (provided by bone setters) vs. physiotherapy; mean data estimated from figure (6 mo) - no SD presented in the publication and est. from other studies; VAS, average pain."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,18.0,18.0,,163,22.0,20.0,,159,,,10.086101,-4.0,-8.159306,0.159306,"SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 6 mo; NRS, average pain; data estimated from graphs; SD used from baseline."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,26.0,19.0,,165,28.5,19.0,,165,,,10.214913,-2.5,-6.599914,1.599914,"SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 6 mo; NRS, average pain; data estimated from graphs; SD used from baseline."
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,28.2,51.102773,,17,22.3,40.411058,,17,,,0.400059,5.9,-25.069864,36.869864,Manipulation vs exercise therapy; VAS 0-10 converted to 0-100; mean and p values presented from table 2; data measured at 6-months follow up
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,15.4,12.2,,161,15.3,13.4,,169,,,13.421447,0.1,-2.662755,2.862755,SMT (provided by chiropractors) vs McKenzie; 2 months follow up post treatment (treatment period max 12 weeks; mean days: SMT 60.5 days;McKenzie 67.5); IPD data provided by the authors; Modified von Korff - pain subscale only.
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,36.4,19.197475,,79,35.8,19.197475,,79,,,6.830391,0.6,-5.386785,6.586785,SMT + home exercise program vs Supervised exercise and home exercise program; NPRS 0-10 converted to 0-100; data extracted from table 3; data at 26 weeks
24,2,Pain,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,24.5,24.6,,57,31.3,25.6,,60,,,3.760185,-6.8,-15.896325,2.296325,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); VAS, average pain; data provided by primary author; 6 months post-tx. = 6 months"
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,33.0,24.0,,40,28.0,22.0,,81,,,5.608453,5.0,-3.847085,13.847085,"SMT (provided by chiropractors) vs home exercise and advice; NRS, average pain over 1 week."
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,33.0,21.0,,40,28.0,23.0,,82,,,6.05144,5.0,-3.193545,13.193545,"SMT (provided by chiropractors) vs supervise exercise therapy; NRS, average pain over 1 week."
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,11.7,13.3,,34,21.7,15.0,,68,,,8.007141,-10.0,-15.718082,-4.281918,"SMT (provided by PT's) vs back school; data from 12 months after discharge (4-6 weeks); RMPRS 0-6, pain intensity."
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,11.7,13.3,,35,26.7,15.0,,68,,,8.05028,-15.0,-20.667931,-9.332069,"SMT (provided by PT's) vs Individualized physiotherapy; data from 12 months after discharge (4-6 weeks); RMPRS 0-6, pain intensity."
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,49.0,27.0,,73,50.6,28.5,,138,,,6.327988,-1.6,-9.408476,6.208476,"SMT (provided by PT's) vs. general and motor exercise therapy (combined); VAS, average pain over 1 week."
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,20.9,22.3,,96,23.3,20.7,,78,,,7.428163,-2.4,-8.803285,4.003285,"SMT (flexion-distraction provided by chiropractors) vs. exercise; change scores presented - used SD from baseline; VAS, pain intensity."
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,28.7,20.5,,88,36.5,21.8,,81,,,7.435832,-7.8,-14.194029,-1.405971,SMT vs light massage; Follow-up 52 weeks
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,27.5,18.0,,156,28.0,20.0,,148,,,9.251816,-0.5,-4.784943,3.784943,SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 12 mo; NRS average pain; data estimated from graphs; SD used from baseline.
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,32.5,19.0,,153,34.0,19.0,,153,,,9.275256,-1.5,-5.75766,2.75766,"SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 12 mo; NRS, average pain; data estimated from graphs; SD used from baseline."
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,15.9,13.5,,163,14.6,13.5,,163,,,10.348134,1.3,-1.630914,4.230914,SMT(provided by chiropractors) vs McKenzie; 12 months follow up post treatment (treatment period max 12 weeks; mean days: SMT 60.5 days;McKenzie 67.5); IPD data provided by the authors; Modified von Korff - pain subscale only.
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,38.1,19.097768,,80,39.4,15.402625,,79,,,8.290893,-1.3,-6.689761,4.089761,SMT + home exercise program vs Supervised exercise and home exercise program; NPRS 0-10 converted to 0-100; data extracted from table 3; data at 52 weeks
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,41.68,25.67,,264,41.54,26.02,,200,,,8.845915,0.14,-4.613153,4.893153,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; Modified von Korff - pain subscale only; IPD data provided by the authors.Best care + SMT vs. Best care + exercise; Modified von Korff - pain subscale only"
24,2,Pain,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,26.6,26.2,,50,30.7,23.9,,53,,,5.078689,-4.1,-13.802583,5.602583,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); VAS, average pain; IPD data provided by authors; 12 months post-tx. = 12 months"
24,3,Pain,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,SUBGROUP_AND_OVERALL,Nambi 2018,2018,,,43.0,9.8,,110,54.4,9.1,,110,,,22.093927,-11.4,-13.899172,-8.900828,SMT + Laser therapy + control exercises vs. Laser therapy + control exercises alone. VAS (0-10) - Data are converted to 0-100. Follow up 1 month.
24,3,Pain,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,23.5,18.0,,17,36.4,18.0,,19,,,7.707854,-12.9,-24.677974,-1.122026,SMT + Exercise vs. Exercise alone; VAS (0-10) - Data are converted to 0-100. Measure of spread are missing (only p&lt;0.001 is reported). SDs are imputed from similar studies. Follow-up 6 weeks.
24,3,Pain,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,SUBGROUP_AND_OVERALL,Saracoglu 2022,2022,,,44.2,17.8,,19,58.9,20.3,,18,,,7.235412,-14.7,-27.029043,-2.370957,SMT + home exercise vs home exercise; NPRS (0-10). Data converted to 0-100. Table 2. Follow-up 4 weeks.
24,3,Pain,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,39.0,19.220493,,81,41.9,19.197475,,79,,,15.654724,-2.9,-8.853238,3.053238,SMT + Home Exercise Program vs. Home Exercise Program alone; NPRS (0-10) - Data are converted to 0-100. Measures of spread are calculated from CIs. Follow-up 1 month.
24,3,Pain,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,46.28,21.4,,140,48.93,21.49,,228,,,18.432066,-2.65,-7.160758,1.860758,Best care + exercise + SMT vs. Best care + exercise; Modified von Korff - pain scale only; Unpublished data at 1 month
24,3,Pain,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,46.28,21.4,,140,52.46,22.52,,261,,,18.500917,-6.18,-10.655524,-1.704476,Best care + SMT vs. Best care alone; Modified von Korff - pain scale only; Unpublished data at 1 month
24,3,Pain,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,SUBGROUP_AND_OVERALL,Vismara 2012,2012,,,14.1,11.5,,8,29.6,8.1,,11,,,10.375101,-15.5,-24.796057,-6.203943,Osteopathic manipulative treatment with specific exercise vs specific exercise alone; VAS (0-100). Follow-up after 10 sessions (18-20 days after start).
24,4,Functional status,Functional status at 1 month - Cochrane SMT vs. sham SMT/placebo,1,SUBGROUP_AND_OVERALL,Balthazard 2012,2012,,,20.0,15.0,,21,26.0,15.0,,18,,,11.964032,-0.391837,-1.028038,0.244365,SMT with active excercise vs detuned US with active exercise; 1st Follow up is after discharge (4-8 weeks); ODI
24,4,Functional status,Functional status at 1 month - Cochrane SMT vs. sham SMT/placebo,1,SUBGROUP_AND_OVERALL,Bond 2020,2020,,,13.14,8.0,,15,12.24,8.0,,15,,,9.809998,0.109459,-0.606835,0.825754,SMT vs Sham SMT; ODI 0-100; Change score presented and SD based upon Didehar 2020; data measured at 3 weeks follow-up
24,4,Functional status,Functional status at 1 month - Cochrane SMT vs. sham SMT/placebo,1,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,36.2,17.185382,,81,34.2,16.96521,,79,,,31.937969,0.116559,-0.193632,0.426751,SMT + home exercise program vs Supervised exercise and home exercise program; RMDQ 0-100; data extracted from table 3; data at 4 weeks
24,4,Functional status,Functional status at 1 month - Cochrane SMT vs. sham SMT/placebo,1,SUBGROUP_AND_OVERALL,Tavares 2017,2017,,,3.1,3.98492,,20,4.5,3.846035,,20,,,12.315177,-0.350397,-0.975445,0.274652,SMT vs &nbsp;Sham SMT; ODI 0-100; data extracted from table 2 ; data measured at 5 weeks-follow-up
24,4,Functional status,Functional status at 1 month - Cochrane SMT vs. sham SMT/placebo,1,SUBGROUP_AND_OVERALL,Walker 2013,2013,,,14.0,6.7,,91,16.3,7.1,,92,,,33.972824,-0.331758,-0.623562,-0.039954,Chiropractic care vs detuned ultrasound and activator; Functional rating Index 0-100; used data extracted from table 4; data measured at 2-weeks follow-up
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,5.9,4.9,,50,5.9,4.4,,95,,,5.234842,0.0,-0.342441,0.342441,SMT (provided by chiropractors) vs supervised exercise therapy; RMDQ
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,5.9,4.9,,50,5.8,4.7,,96,,,5.240625,0.020859,-0.320974,0.362693,SMT (provided by chiropractors) vs home exercise and advice; RMDQ
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,19.1,19.3,,62,20.8,17.8,,43,,,4.799001,-0.090232,-0.479397,0.298934,HVLA-SMT (provided by chiropractors) + strength exercises vs. NSAID + strength exercises; RMDQ
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,1.6,2.6,,35,5.3,4.7,,68,,,4.469748,-0.892557,-1.318813,-0.4663,SMT (provided by PT's) vs Back school; 1st follow up is at discharge (4-6 weeks); RMDQ
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,1.6,2.6,,35,5.3,5.2,,68,,,4.495337,-0.816847,-1.24015,-0.393544,SMT (provided by PT's) vs Individualized Physiotherapy; 1st follow up is at discharge (4-6 weeks); RMDQ
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,De Oliveira 2020a,2020,,,6.0,6.0,,20,14.0,7.0,,18,,,2.638759,-1.206536,-1.904805,-0.508267,Osteopathic manipulation vs active control group (exercise); ODI 0-100; data extracted from table; data measured at 5-weeks follow up
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,29.0,14.7,,32,30.2,17.7,,28,,,3.814467,-0.073266,-0.580636,0.434104,SMT(provided by chiropractors) vs active exercise therapy + negative on clinical prediticion rule; 1st Follow up 5 weeks; Oswestry disability scale
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,26.7,15.1,,60,23.7,17.1,,61,,,5.095498,0.184706,-0.172447,0.54186,SMT (provided by chiropractors) vs active exercise therapy + positive on clinical prediticion rule; 1st Follow up 5 weeks; Oswestry disability scale
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Fatima 2021,2021,,,11.73,3.51,,15,10.27,3.57,,15,,,2.515842,0.401268,-0.322653,1.12519,HVLA SMT vs muscle energy technique; ODI 0-100; data extracted from table 2; data measured presumably at 2-weeks follow up
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Griswold 2019,2019,,,12.6,11.4,,30,14.4,13.7,,30,,,3.819245,-0.140973,-0.647706,0.36576,Non-thrust manipulation vs dry needling; ODI; data extracted from table 2; data measured at 3-weeks follow up
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,3.8,4.7,,123,4.5,4.4,,112,,,6.065377,-0.153029,-0.409398,0.103339,SMT (flexion-distraction provided by chiropractors) vs. exercise; RMDQ; change scores presented - used SD from baseline
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,30.1,20.9,,99,27.0,20.2,,95,,,5.819214,0.150186,-0.131712,0.432085,SMT vs light massage; Follow-up 6 weeks; Von Korff disability scale
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,16.7,11.6,,20,16.2,9.5,,29,,,3.375315,0.047305,-0.52246,0.61707,SMT (provided by bone setters) vs. exercise; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies.
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,16.7,11.6,,20,16.1,7.7,,33,,,3.470403,0.063256,-0.492296,0.618807,SMT (provided by bone setters) vs. physiotherapy; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies..
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,4.62,2.91,,94,6.42,2.91,,16,,,3.602681,-0.614251,-1.150712,-0.07779,HVLA-SMT (provided by chiropractors) vs medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,4.35,2.9,,87,6.42,2.91,,16,,,3.562443,-0.708116,-1.250305,-0.165928,LVVA-SMT (flexion-distraction provided by chiropractors) vs. medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.8,5.6,,169,7.3,5.6,,169,,,6.467916,-0.089086,-0.302409,0.124237,SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
24,5,Functional status,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.5,5.0,,169,7.5,5.4,,168,,,6.461516,-0.191757,-0.405786,0.022272,SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
